original_image,mask_file,crop_file,x,y,width,height,yolo_confidence,coverage,classifier_confidence,predicted_condition,quality_score,latitude,longitude
2496306780700920.jpg,2496306780700920_2.png,crops/2496306780700920_2.png,1339,827,97,164,0.886584,0.0040435791015625,0.9997367262840272,good,1.0,27.674045965799,85.409896672229
2496306780700920.jpg,2496306780700920_3.png,crops/2496306780700920_3.png,1368,624,85,153,0.855525,0.0035429000854492,0.9995525479316713,good,1.0,27.674045965799,85.409896672229
2496306780700920.jpg,2496306780700920_4.png,crops/2496306780700920_4.png,1208,1450,139,86,0.851033,0.0027462641398111,0.999656081199646,good,1.0,27.674045965799,85.409896672229
2496306780700920.jpg,2496306780700920_5.png,crops/2496306780700920_5.png,1367,411,91,160,0.685675,0.003482182820638,0.9998202919960022,good,1.0,27.674045965799,85.409896672229
2496306780700920.jpg,2496306780700920_6.png,crops/2496306780700920_6.png,1271,51,114,146,0.48094,0.0037425359090169,0.997761607170105,good,1.0,27.674045965799,85.409896672229
3354293161368051.jpg,3354293161368051_0.png,crops/3354293161368051_0.png,1043,637,161,144,0.95412,0.0049756368001302,0.9995538592338562,good,1.0,27.680898494455,85.394533501589
3354293161368051.jpg,3354293161368051_1.png,crops/3354293161368051_1.png,1176,375,119,93,0.938342,0.0029414494832356,0.999553382396698,good,1.0,27.680898494455,85.394533501589
3354293161368051.jpg,3354293161368051_2.png,crops/3354293161368051_2.png,789,1067,242,243,0.641612,0.0111252466837565,0.997988224029541,good,1.0,27.680898494455,85.394533501589
3922630671383595.jpg,3922630671383595_0.png,crops/3922630671383595_0.png,1160,0,116,357,0.890274,0.0077002843221028,0.9891788959503174,good,1.0,27.674099202494,85.409822100704
3922630671383595.jpg,3922630671383595_1.png,crops/3922630671383595_1.png,1277,1228,135,306,0.84241,0.0071493784586588,0.9634652733802797,good,1.0,27.674099202494,85.409822100704
3922630671383595.jpg,3922630671383595_2.png,crops/3922630671383595_2.png,1205,882,87,130,0.670394,0.0025342305501302,0.9983017444610596,good,1.0,27.674099202494,85.409822100704
3922630671383595.jpg,3922630671383595_3.png,crops/3922630671383595_3.png,1180,748,88,103,0.64304,0.0019804636637369,0.996427357196808,good,1.0,27.674099202494,85.409822100704
3922630671383595.jpg,3922630671383595_4.png,crops/3922630671383595_4.png,1236,1054,96,139,0.600337,0.0026636123657226,0.9954264760017396,good,1.0,27.674099202494,85.409822100704
3922630671383595.jpg,3922630671383595_5.png,crops/3922630671383595_5.png,1166,614,87,107,0.408957,0.002197265625,0.9981879591941832,good,1.0,27.674099202494,85.409822100704
3922630671383595.jpg,3922630671383595_6.png,crops/3922630671383595_6.png,1160,389,79,85,0.25794,0.0016132990519205,0.9948327541351318,good,1.0,27.674099202494,85.409822100704
3978911115731808.jpg,3978911115731808_0.png,crops/3978911115731808_0.png,725,1144,137,109,0.968692,0.0029830932617187,0.9997641444206238,good,1.0,27.677831840657,85.407524330137
3978911115731808.jpg,3978911115731808_1.png,crops/3978911115731808_1.png,617,1343,135,110,0.941693,0.002992312113444,0.9899826645851136,good,1.0,27.677831840657,85.407524330137
3978911115731808.jpg,3978911115731808_2.png,crops/3978911115731808_2.png,1082,533,147,125,0.932809,0.003551165262858,0.9999524354934692,good,1.0,27.677831840657,85.407524330137
3978911115731808.jpg,3978911115731808_3.png,crops/3978911115731808_3.png,956,741,148,121,0.80689,0.0034707387288411,0.9999816417694092,good,1.0,27.677831840657,85.407524330137
3978911115731808.jpg,3978911115731808_4.png,crops/3978911115731808_4.png,1202,332,131,128,0.682573,0.0034488042195638,0.9999064207077026,good,1.0,27.677831840657,85.407524330137
3978911115731808.jpg,3978911115731808_5.png,crops/3978911115731808_5.png,836,950,139,105,0.474165,0.0028359095255533,0.999354898929596,good,1.0,27.677831840657,85.407524330137
3978911115731808.jpg,3978911115731808_6.png,crops/3978911115731808_6.png,1311,0,245,272,0.349734,0.0078697204589843,0.874748945236206,good,1.0,27.677831840657,85.407524330137
505413682642730.jpg,505413682642730_0.png,crops/505413682642730_0.png,889,388,223,478,0.787861,0.0168304443359375,0.9559159874916076,good,1.0,27.673037058787,85.411945861661
520613041094468.jpg,520613041094468_0.png,crops/520613041094468_0.png,1058,922,166,156,0.972138,0.005616823832194,0.996618390083313,good,1.0,27.672877686582,85.41231725592
520613041094468.jpg,520613041094468_1.png,crops/520613041094468_1.png,1132,1153,201,225,0.953528,0.0090360641479492,0.900826096534729,good,1.0,27.672877686582,85.41231725592
520613041094468.jpg,520613041094468_2.png,crops/520613041094468_2.png,1020,745,131,121,0.920099,0.0039269129435221,0.9967339038848876,good,1.0,27.672877686582,85.41231725592
520613041094468.jpg,520613041094468_3.png,crops/520613041094468_3.png,984,610,113,101,0.773824,0.0028479894002278,0.9991325736045836,good,1.0,27.672877686582,85.41231725592
525625543934663.jpg,525625543934663_0.png,crops/525625543934663_0.png,966,1430,94,58,0.685845,0.0015951792399088,0.9973039627075196,good,1.0,27.6799483892,85.398996609224
525625543934663.jpg,525625543934663_1.png,crops/525625543934663_1.png,966,1430,94,58,0.393263,0.003024419148763,0.9981124401092528,good,1.0,27.6799483892,85.398996609224
525625543934663.jpg,525625543934663_2.png,crops/525625543934663_2.png,949,1337,100,50,0.31161,0.0014362335205078,0.998527765274048,good,1.0,27.6799483892,85.398996609224
530051250157826.jpg,530051250157826_0.png,crops/530051250157826_0.png,566,475,163,149,0.954903,0.007153828938802,0.9989355206489564,good,1.0,27.67816662666,85.406906064078
530051250157826.jpg,530051250157826_1.png,crops/530051250157826_1.png,643,75,149,96,0.834229,0.0034090677897135,0.9945333003997804,good,1.0,27.67816662666,85.406906064078
530051250157826.jpg,530051250157826_2.png,crops/530051250157826_2.png,593,254,149,116,0.510128,0.0048084259033203,0.9976356029510498,good,1.0,27.67816662666,85.406906064078
530051250157826.jpg,530051250157826_3.png,crops/530051250157826_3.png,1966,409,82,87,0.319402,0.0011828740437825,0.9955835938453674,good,1.0,27.67816662666,85.406906064078
543994898304972.jpg,543994898304972_0.png,crops/543994898304972_0.png,1107,0,132,91,0.897346,0.0035028457641601,0.9481222033500672,good,1.0,27.678453868966,85.4055912617
543994898304972.jpg,543994898304972_1.png,crops/543994898304972_1.png,1055,260,199,204,0.872484,0.0098139444986979,0.995660126209259,good,1.0,27.678453868966,85.4055912617
550018368109528.jpg,550018368109528_0.png,crops/550018368109528_0.png,984,569,106,72,0.951083,0.0021381378173828,0.9985085129737854,good,1.0,27.672730925895,85.412604253643
550018368109528.jpg,550018368109528_1.png,crops/550018368109528_1.png,955,821,119,93,0.943272,0.0032612482706705,0.9979520440101624,good,1.0,27.672730925895,85.412604253643
550018368109528.jpg,550018368109528_2.png,crops/550018368109528_2.png,1031,379,90,54,0.882121,0.0013653437296549,0.9997479319572448,good,1.0,27.672730925895,85.412604253643
550018368109528.jpg,550018368109528_3.png,crops/550018368109528_3.png,893,1246,173,289,0.450428,0.0134280522664388,0.8949338793754578,good,1.0,27.672730925895,85.412604253643
589296380806427.jpg,589296380806427_0.png,crops/589296380806427_0.png,849,1412,141,98,0.969927,0.0035781860351562,0.9507902264595032,good,1.0,27.680476395335,85.396634355617
589296380806427.jpg,589296380806427_1.png,crops/589296380806427_1.png,905,1170,128,87,0.903043,0.0030247370402018,0.997759222984314,good,1.0,27.680476395335,85.396634355617
589296380806427.jpg,589296380806427_2.png,crops/589296380806427_2.png,953,959,123,74,0.878904,0.0025221506754557,0.9996949434280396,good,1.0,27.680476395335,85.396634355617
589296380806427.jpg,589296380806427_3.png,crops/589296380806427_3.png,995,768,117,76,0.826705,0.002442995707194,0.9980512857437134,good,1.0,27.680476395335,85.396634355617
589296380806427.jpg,589296380806427_4.png,crops/589296380806427_4.png,1037,595,122,68,0.457587,0.002269426981608,0.9964531660079956,good,1.0,27.680476395335,85.396634355617
595024163570235.jpg,595024163570235_0.png,crops/595024163570235_0.png,1057,1010,102,117,0.933757,0.0033000310262044,0.9957605004310608,good,1.0,27.679404557931,85.40130428103
595024163570235.jpg,595024163570235_1.png,crops/595024163570235_1.png,1094,817,97,102,0.928183,0.0026302337646484,0.9996492862701416,good,1.0,27.679404557931,85.40130428103
595024163570235.jpg,595024163570235_2.png,crops/595024163570235_2.png,1180,430,72,56,0.867807,0.0010732014973958,0.9994723200798036,good,1.0,27.679404557931,85.40130428103
595024163570235.jpg,595024163570235_3.png,crops/595024163570235_3.png,1000,1244,128,158,0.819211,0.0049880345662434,0.9087469577789308,good,1.0,27.679404557931,85.40130428103
595024163570235.jpg,595024163570235_4.png,crops/595024163570235_4.png,1148,531,80,76,0.535631,0.0016088485717773,0.9998624324798584,good,1.0,27.679404557931,85.40130428103
595024163570235.jpg,595024163570235_5.png,crops/595024163570235_5.png,1149,531,79,75,0.421686,0.0015859603881835,0.9995273351669312,good,1.0,27.679404557931,85.40130428103
595024163570235.jpg,595024163570235_6.png,crops/595024163570235_6.png,1123,664,90,81,0.299153,0.0019178390502929,0.9989691972732544,good,1.0,27.679404557931,85.40130428103
628917239964232.jpg,628917239964232_0.png,crops/628917239964232_0.png,886,692,115,116,0.952486,0.0035352706909179,0.9995293617248536,good,1.0,27.6716588,85.4153028
628917239964232.jpg,628917239964232_1.png,crops/628917239964232_1.png,906,1164,154,197,0.948746,0.007883071899414,0.9972487092018129,good,1.0,27.6716588,85.4153028
632172256250100.jpg,632172256250100_0.png,crops/632172256250100_0.png,962,730,146,155,0.681593,0.0056991577148437,0.9936395287513732,good,1.0,27.671350483806,85.419121347463
632634232910945.jpg,632634232910945_0.png,crops/632634232910945_0.png,903,605,132,103,0.873887,0.003369649251302,0.9996849298477172,good,1.0,27.680826196847,85.39486473867
632634232910945.jpg,632634232910945_1.png,crops/632634232910945_1.png,754,886,176,140,0.870275,0.0056050618489583,0.9991713762283324,good,1.0,27.680826196847,85.39486473867
632634232910945.jpg,632634232910945_2.png,crops/632634232910945_2.png,1579,0,175,66,0.805199,0.0031604766845703,0.9798705577850342,good,1.0,27.680826196847,85.39486473867
632634232910945.jpg,632634232910945_3.png,crops/632634232910945_3.png,1103,35,97,144,0.525699,0.0030078887939453,0.9999662637710572,good,1.0,27.680826196847,85.39486473867
632634232910945.jpg,632634232910945_4.png,crops/632634232910945_4.png,506,1322,248,212,0.319762,0.01044495900472,0.9960689544677734,good,1.0,27.680826196847,85.39486473867
636453216032807.jpg,636453216032807_0.png,crops/636453216032807_0.png,1036,467,101,153,0.92816,0.0043032964070638,0.9986922144889832,good,1.0,27.679516379997,85.400850039959
636453216032807.jpg,636453216032807_1.png,crops/636453216032807_1.png,1003,768,122,204,0.922602,0.0068162282307942,0.9783747792243958,good,1.0,27.679516379997,85.400850039959
636453216032807.jpg,636453216032807_2.png,crops/636453216032807_2.png,950,1197,154,318,0.63063,0.0129388173421223,0.9628968238830566,damaged,0.5,27.679516379997,85.400850039959
642712845392560.jpg,642712845392560_0.png,crops/642712845392560_0.png,923,665,139,153,0.656355,0.0054140090942382,0.9979524612426758,good,1.0,27.671574330635,85.41636080046
643201105155359.jpg,643201105155359_0.png,crops/643201105155359_0.png,1119,822,152,97,0.94324,0.0042107899983723,0.9627710580825806,good,1.0,27.679332029394,85.401613118336
643201105155359.jpg,643201105155359_1.png,crops/643201105155359_1.png,1089,1002,157,129,0.883545,0.0059849421183268,0.9488833546638488,good,1.0,27.679332029394,85.401613118336
643201105155359.jpg,643201105155359_2.png,crops/643201105155359_2.png,1153,634,138,84,0.809375,0.0032634735107421,0.9922776222229004,good,1.0,27.679332029394,85.401613118336
643201105155359.jpg,643201105155359_3.png,crops/643201105155359_3.png,1047,1239,188,145,0.708788,0.007520039876302,0.6122057437896729,good,1.0,27.679332029394,85.401613118336
643223928572701.jpg,643223928572701_0.png,crops/643223928572701_0.png,894,663,148,89,0.969108,0.0038201014200846,0.9991081357002258,good,1.0,27.671409717006,85.418584515252
643223928572701.jpg,643223928572701_1.png,crops/643223928572701_1.png,931,270,99,44,0.362436,0.001222292582194,0.9985389709472656,good,1.0,27.671409717006,85.418584515252
643223928572701.jpg,643223928572701_2.png,crops/643223928572701_2.png,854,1047,194,157,0.342332,0.0086358388264973,0.9468599557876588,good,1.0,27.671409717006,85.418584515252
643223928572701.jpg,643223928572701_3.png,crops/643223928572701_3.png,932,163,88,38,0.265716,0.0009339650472005,0.9983322024345398,good,1.0,27.671409717006,85.418584515252
643733935237841.jpg,643733935237841_0.png,crops/643733935237841_0.png,1157,768,122,313,0.967601,0.0093466440836588,0.995332419872284,good,1.0,27.672942965756,85.412191585356
643733935237841.jpg,643733935237841_1.png,crops/643733935237841_1.png,1181,37,78,128,0.916549,0.0026890436808268,0.9998569488525392,good,1.0,27.672942965756,85.412191585356
643733935237841.jpg,643733935237841_2.png,crops/643733935237841_2.png,1165,448,96,219,0.915861,0.0057611465454101,0.9985673427581788,good,1.0,27.672942965756,85.412191585356
643733935237841.jpg,643733935237841_3.png,crops/643733935237841_3.png,1152,1247,120,287,0.623682,0.0101881027221679,0.5230347514152527,good,1.0,27.672942965756,85.412191585356
643733935237841.jpg,643733935237841_4.png,crops/643733935237841_4.png,1187,204,82,166,0.576808,0.0039033889770507,0.9991846680641174,good,1.0,27.672942965756,85.412191585356
645681721587994.jpg,645681721587994_0.png,crops/645681721587994_0.png,477,147,60,36,0.439721,0.000583012898763,0.9976779818534852,good,1.0,27.671342772819,85.419460433319
654771557479045.jpg,654771557479045_0.png,crops/654771557479045_0.png,1288,929,125,130,0.975269,0.0041828155517578,0.999508500099182,good,1.0,27.671680444134,85.414974136963
654771557479045.jpg,654771557479045_1.png,crops/654771557479045_1.png,1360,577,102,95,0.941788,0.0025599797566731,0.998137354850769,good,1.0,27.671680444134,85.414974136963
654771557479045.jpg,654771557479045_2.png,crops/654771557479045_2.png,1319,163,92,69,0.818121,0.0015904108683268,0.9997312426567078,good,1.0,27.671680444134,85.414974136963
654771557479045.jpg,654771557479045_3.png,crops/654771557479045_3.png,1354,386,95,76,0.461346,0.0019505818684895,0.999657392501831,good,1.0,27.671680444134,85.414974136963
654771557479045.jpg,654771557479045_4.png,crops/654771557479045_4.png,1258,0,62,54,0.294647,0.0008115768432617,0.9963833093643188,good,1.0,27.671680444134,85.414974136963
660305080076044.jpg,660305080076044_0.png,crops/660305080076044_0.png,773,783,170,119,0.830176,0.0045490264892578,0.9994205236434937,good,1.0,27.671432997235,85.418445210809
660305080076044.jpg,660305080076044_1.png,crops/660305080076044_1.png,600,1245,191,159,0.628609,0.0072765350341796,0.9972388744354248,good,1.0,27.671432997235,85.418445210809
660305080076044.jpg,660305080076044_2.png,crops/660305080076044_2.png,878,476,132,85,0.473783,0.0026817321777343,0.9970282912254332,good,1.0,27.671432997235,85.418445210809
660573913359470.jpg,660573913359470_0.png,crops/660573913359470_0.png,671,791,134,148,0.956413,0.0045725504557291,0.9991723299026488,good,1.0,27.680708835081,85.395432553318
660573913359470.jpg,660573913359470_1.png,crops/660573913359470_1.png,761,431,94,110,0.860314,0.0027456283569335,0.9944726824760436,good,1.0,27.680708835081,85.395432553318
660573913359470.jpg,660573913359470_2.png,crops/660573913359470_2.png,507,1265,191,257,0.263483,0.0097084045410156,0.994976043701172,good,1.0,27.680708835081,85.395432553318
663538716257869.jpg,663538716257869_0.png,crops/663538716257869_0.png,890,847,122,101,0.948496,0.003427505493164,0.999391794204712,good,1.0,27.67251016707,85.413047413563
663538716257869.jpg,663538716257869_1.png,crops/663538716257869_1.png,871,534,96,81,0.920991,0.002360979715983,0.9988197684288024,good,1.0,27.67251016707,85.413047413563
663538716257869.jpg,663538716257869_2.png,crops/663538716257869_2.png,960,1297,146,177,0.858147,0.0073506037394205,0.9830326437950134,good,1.0,27.67251016707,85.413047413563
663538716257869.jpg,663538716257869_3.png,crops/663538716257869_3.png,869,290,84,67,0.827098,0.0015427271525065,0.9998998641967772,good,1.0,27.67251016707,85.413047413563
663538716257869.jpg,663538716257869_4.png,crops/663538716257869_4.png,879,106,80,57,0.58663,0.0012620290120442,0.9992413520812988,good,1.0,27.67251016707,85.413047413563
674119911765846.jpg,674119911765846_0.png,crops/674119911765846_0.png,951,425,161,229,0.889958,0.0076440175374348,0.9999237060546876,good,1.0,27.673050939414,85.411899110162
676761521701065.jpg,676761521701065_0.png,crops/676761521701065_0.png,1087,388,76,97,0.807416,0.0017229715983072,0.9999172687530518,good,1.0,27.6716532,85.4154089
676761521701065.jpg,676761521701065_1.png,crops/676761521701065_1.png,1061,700,90,138,0.80158,0.0030727386474609,0.9993077516555786,good,1.0,27.6716532,85.4154089
677842244612224.jpg,677842244612224_0.png,crops/677842244612224_0.png,978,544,110,96,0.971922,0.0031277338663736,0.9933874607086182,good,1.0,27.679718311437,85.399990058615
677842244612224.jpg,677842244612224_1.png,crops/677842244612224_1.png,982,733,131,111,0.953694,0.0041074752807617,0.999297261238098,good,1.0,27.679718311437,85.399990058615
677842244612224.jpg,677842244612224_2.png,crops/677842244612224_2.png,994,974,155,154,0.933748,0.0065975189208984,0.9986976385116576,good,1.0,27.679718311437,85.399990058615
677842244612224.jpg,677842244612224_3.png,crops/677842244612224_3.png,971,395,103,83,0.907948,0.0024989446004231,0.9911224842071532,good,1.0,27.679718311437,85.399990058615
677842244612224.jpg,677842244612224_4.png,crops/677842244612224_4.png,958,276,93,68,0.840336,0.0018011728922526,0.9992921352386476,good,1.0,27.679718311437,85.399990058615
677842244612224.jpg,677842244612224_5.png,crops/677842244612224_5.png,1024,1303,182,228,0.802527,0.011418342590332,0.781748354434967,good,1.0,27.679718311437,85.399990058615
677842244612224.jpg,677842244612224_6.png,crops/677842244612224_6.png,954,183,83,55,0.597323,0.0012839635213216,0.9967987537384032,good,1.0,27.679718311437,85.399990058615
682295677825521.jpg,682295677825521_0.png,crops/682295677825521_0.png,1034,922,90,117,0.91597,0.0029239654541015,0.9995092153549194,good,1.0,27.680038687851,85.398606957314
682295677825521.jpg,682295677825521_1.png,crops/682295677825521_1.png,1023,732,85,101,0.889483,0.0022885004679361,0.9998875856399536,good,1.0,27.680038687851,85.398606957314
682295677825521.jpg,682295677825521_2.png,crops/682295677825521_2.png,1042,428,76,79,0.581577,0.0015449523925781,0.999173104763031,good,1.0,27.680038687851,85.398606957314
682295677825521.jpg,682295677825521_3.png,crops/682295677825521_3.png,1036,1134,97,134,0.321304,0.0028041203816731,0.9533637762069702,good,1.0,27.680038687851,85.398606957314
682295677825521.jpg,682295677825521_4.png,crops/682295677825521_4.png,1035,316,72,72,0.271906,0.0013647079467773,0.9974104762077332,good,1.0,27.680038687851,85.398606957314
682295677825521.jpg,682295677825521_5.png,crops/682295677825521_5.png,1041,565,82,92,0.257631,0.0018301010131835,0.9999547004699708,good,1.0,27.680038687851,85.398606957314
9443181895789054.jpg,9443181895789054_0.png,crops/9443181895789054_0.png,1052,245,132,235,0.936428,0.0070260365804036,0.9995675683021544,good,1.0,27.67314753806,85.41167346973
9443181895789054.jpg,9443181895789054_1.png,crops/9443181895789054_1.png,998,0,118,167,0.375657,0.0045522054036458,0.9975228905677797,good,1.0,27.67314753806,85.41167346973
9489668311121272.jpg,9489668311121272_0.png,crops/9489668311121272_0.png,1127,650,109,105,0.958705,0.0031483968098958,0.9992445707321168,good,1.0,27.673490250493,85.410959573514
9489668311121272.jpg,9489668311121272_1.png,crops/9489668311121272_1.png,1079,1095,138,179,0.913987,0.0065520604451497,0.9970991611480712,good,1.0,27.673490250493,85.410959573514
9489668311121272.jpg,9489668311121272_2.png,crops/9489668311121272_2.png,1151,370,104,85,0.912202,0.0022363662719726,0.999881625175476,good,1.0,27.673490250493,85.410959573514
9489668311121272.jpg,9489668311121272_3.png,crops/9489668311121272_3.png,1193,156,86,70,0.820962,0.0015417734781901,0.9998210072517396,good,1.0,27.673490250493,85.410959573514
954494380100459.jpg,954494380100459_0.png,crops/954494380100459_0.png,1119,875,98,103,0.908881,0.0025501251220703,0.9992560744285583,good,1.0,27.67364740961,85.410639860738
954494380100459.jpg,954494380100459_1.png,crops/954494380100459_1.png,1170,570,91,93,0.893464,0.002120018005371,0.9997665286064148,good,1.0,27.67364740961,85.410639860738
954494380100459.jpg,954494380100459_2.png,crops/954494380100459_2.png,1014,1275,113,127,0.864304,0.0034961700439453,0.99932062625885,good,1.0,27.67364740961,85.410639860738
954494380100459.jpg,954494380100459_3.png,crops/954494380100459_3.png,1194,333,84,85,0.735226,0.0018126169840494,0.9990355968475342,good,1.0,27.67364740961,85.410639860738
975230138111369.jpg,975230138111369_0.png,crops/975230138111369_0.png,869,493,171,134,0.945789,0.005832036336263,0.9987447261810304,good,1.0,27.671339576758,85.4202195839
975230138111369.jpg,975230138111369_1.png,crops/975230138111369_1.png,979,171,112,58,0.85009,0.001683235168457,0.9993079900741576,good,1.0,27.671339576758,85.4202195839
991249872984441.jpg,991249872984441_0.png,crops/991249872984441_0.png,732,914,168,114,0.980057,0.0044533411661783,0.9962360262870787,good,1.0,27.680333481604,85.397303880675
991249872984441.jpg,991249872984441_1.png,crops/991249872984441_1.png,814,688,121,73,0.95057,0.0023733774820963,0.9997158646583556,good,1.0,27.680333481604,85.397303880675
991249872984441.jpg,991249872984441_2.png,crops/991249872984441_2.png,868,520,104,60,0.83947,0.0016822814941406,0.9947673082351683,good,1.0,27.680333481604,85.397303880675
991249872984441.jpg,991249872984441_3.png,crops/991249872984441_3.png,589,1271,222,187,0.838296,0.0091333389282226,0.9877304434776306,good,1.0,27.680333481604,85.397303880675
991249872984441.jpg,991249872984441_4.png,crops/991249872984441_4.png,898,403,100,48,0.405101,0.001100222269694,0.996455192565918,good,1.0,27.680333481604,85.397303880675
991249872984441.jpg,991249872984441_5.png,crops/991249872984441_5.png,931,316,79,36,0.32983,0.0007457733154296,0.9961432814598083,good,1.0,27.680333481604,85.397303880675
10055726217791150.jpg,NONE,crops/10055726217791150_missing_0.png,1429,404,128,128,0.9,0.0,0.9905230402946472,missing,0.0,27.671335724614,85.419804831845
10055726217791150.jpg,NONE,crops/10055726217791150_missing_1.png,1889,106,128,128,0.9,0.0,0.9858769178390504,missing,0.0,27.671335724614,85.419804831845
10055726217791150.jpg,NONE,crops/10055726217791150_missing_2.png,597,1274,128,128,0.9,0.0,0.9525995850563048,missing,0.0,27.671335724614,85.419804831845
1030154205703040.jpg,NONE,crops/1030154205703040_missing_0.png,1226,736,128,128,0.9,0.0,0.9881569743156432,missing,0.0,27.678149584418,85.40697477967
1030154205703040.jpg,NONE,crops/1030154205703040_missing_1.png,1499,434,128,128,0.9,0.0,0.9906271696090698,missing,0.0,27.678149584418,85.40697477967
1030154205703040.jpg,NONE,crops/1030154205703040_missing_2.png,1363,423,128,128,0.9,0.0,0.9904701709747314,missing,0.0,27.678149584418,85.40697477967
1032781652058721.jpg,NONE,crops/1032781652058721_missing_0.png,1833,125,128,128,0.9,0.0,0.997270405292511,missing,0.0,27.67185400933,85.414240820813
1032781652058721.jpg,NONE,crops/1032781652058721_missing_1.png,1002,1093,128,128,0.9,0.0,0.9826149940490724,missing,0.0,27.67185400933,85.414240820813
1032781652058721.jpg,NONE,crops/1032781652058721_missing_2.png,794,1401,128,128,0.9,0.0,0.985990047454834,missing,0.0,27.67185400933,85.414240820813
1041048291205081.jpg,NONE,crops/1041048291205081_missing_0.png,10,1028,128,128,0.9,0.0,0.888155460357666,missing,0.0,27.677246916387,85.407958096323
1041048291205081.jpg,NONE,crops/1041048291205081_missing_1.png,1101,1086,128,128,0.9,0.0,0.9789517521858216,missing,0.0,27.677246916387,85.407958096323
1041048291205081.jpg,NONE,crops/1041048291205081_missing_2.png,973,590,128,128,0.9,0.0,0.915343701839447,missing,0.0,27.677246916387,85.407958096323
1179330957252734.jpg,NONE,crops/1179330957252734_missing_0.png,258,298,128,128,0.9,0.0,0.9945304989814758,missing,0.0,27.675577436919,85.408965065088
1179330957252734.jpg,NONE,crops/1179330957252734_missing_1.png,1602,724,128,128,0.9,0.0,0.9894646406173706,missing,0.0,27.675577436919,85.408965065088
1179330957252734.jpg,NONE,crops/1179330957252734_missing_2.png,1039,1207,128,128,0.9,0.0,0.9881382584571838,missing,0.0,27.675577436919,85.408965065088
1186661719589351.jpg,NONE,crops/1186661719589351_missing_0.png,768,518,128,128,0.9,0.0,0.9948451519012452,missing,0.0,27.67689181895,85.408183316925
1186661719589351.jpg,NONE,crops/1186661719589351_missing_1.png,444,724,128,128,0.9,0.0,0.9909934401512146,missing,0.0,27.67689181895,85.408183316925
1186661719589351.jpg,NONE,crops/1186661719589351_missing_2.png,409,1144,128,128,0.9,0.0,0.9945374131202698,missing,0.0,27.67689181895,85.408183316925
1192138709286760.jpg,NONE,crops/1192138709286760_missing_0.png,431,210,128,128,0.9,0.0,0.9929850697517396,missing,0.0,27.671372073254,85.421185126227
1192138709286760.jpg,NONE,crops/1192138709286760_missing_1.png,1526,175,128,128,0.9,0.0,0.991200625896454,missing,0.0,27.671372073254,85.421185126227
1192138709286760.jpg,NONE,crops/1192138709286760_missing_2.png,183,508,128,128,0.9,0.0,0.9920979738235474,missing,0.0,27.671372073254,85.421185126227
1226998415454211.jpg,NONE,crops/1226998415454211_missing_0.png,1192,682,128,128,0.9,0.0,0.982512354850769,missing,0.0,27.674789643265,85.409455404225
1226998415454211.jpg,NONE,crops/1226998415454211_missing_1.png,169,977,128,128,0.9,0.0,0.9906349778175354,missing,0.0,27.674789643265,85.409455404225
1226998415454211.jpg,NONE,crops/1226998415454211_missing_2.png,219,512,128,128,0.9,0.0,0.9896939396858216,missing,0.0,27.674789643265,85.409455404225
1318779679355427.jpg,NONE,crops/1318779679355427_missing_0.png,1021,828,128,128,0.9,0.0,0.994617760181427,missing,0.0,27.675621166256,85.408934881729
1318779679355427.jpg,NONE,crops/1318779679355427_missing_1.png,422,981,128,128,0.9,0.0,0.985169529914856,missing,0.0,27.675621166256,85.408934881729
1318779679355427.jpg,NONE,crops/1318779679355427_missing_2.png,1326,1255,128,128,0.9,0.0,0.950547993183136,missing,0.0,27.675621166256,85.408934881729
1340626747210052.jpg,NONE,crops/1340626747210052_missing_0.png,1133,788,128,128,0.9,0.0,0.9919847846031188,missing,0.0,27.678608181909,85.404856977782
1340626747210052.jpg,NONE,crops/1340626747210052_missing_1.png,1790,879,128,128,0.9,0.0,0.9917531609535216,missing,0.0,27.678608181909,85.404856977782
1340626747210052.jpg,NONE,crops/1340626747210052_missing_2.png,971,423,128,128,0.9,0.0,0.946801483631134,missing,0.0,27.678608181909,85.404856977782
1431703188193804.jpg,NONE,crops/1431703188193804_missing_0.png,1084,954,128,128,0.9,0.0,0.9875539541244508,missing,0.0,27.678112983676,85.407100840556
1431703188193804.jpg,NONE,crops/1431703188193804_missing_1.png,1397,613,128,128,0.9,0.0,0.9780046343803406,missing,0.0,27.678112983676,85.407100840556
1431703188193804.jpg,NONE,crops/1431703188193804_missing_2.png,1629,1284,128,128,0.9,0.0,0.9842677712440492,missing,0.0,27.678112983676,85.407100840556
1554603221886241.jpg,NONE,crops/1554603221886241_missing_0.png,770,491,128,128,0.9,0.0,0.9909974336624146,missing,0.0,27.676826833363,85.408226257835
1554603221886241.jpg,NONE,crops/1554603221886241_missing_1.png,1777,983,128,128,0.9,0.0,0.9846922159194946,missing,0.0,27.676826833363,85.408226257835
1554603221886241.jpg,NONE,crops/1554603221886241_missing_2.png,124,279,128,128,0.9,0.0,0.9876335859298706,missing,0.0,27.676826833363,85.408226257835
1642670793034478.jpg,NONE,crops/1642670793034478_missing_0.png,285,593,128,128,0.9,0.0,0.9924829602241516,missing,0.0,27.674682628258,85.409504791612
1642670793034478.jpg,NONE,crops/1642670793034478_missing_1.png,1188,677,128,128,0.9,0.0,0.9909732341766356,missing,0.0,27.674682628258,85.409504791612
